Sampling Freq:,Counter:,Time:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,T8:,O2:,O1:,AF3:
,2240,80.76815022242218,-3017,1614,2303,-6319,-6040,4288,-966,2333,-6857,2736,2480,5303,2446,-7797
,2241,80.79910714667547,3723,4956,7022,-1747,-3622,-7734,6231,5472,-3704,4776,-3363,-7128,-5985,-1726
,2242,80.8303313538715,3741,-4645,4195,-2193,6483,1562,272,4036,2614,-2365,-2743,3772,-6008,5540
,2243,80.86077680548559,-6740,6954,-6157,-1610,-3842,-6955,3387,4786,-1908,7114,-5326,1736,-4730,4196
,2244,80.89111577157529,-4872,-3806,-2816,-8078,5239,-4370,-1180,-3717,209,-2289,-951,-3257,3487,-3037
,2245,80.9233051909341,8067,1502,-4706,4263,-6511,-6545,-6880,-2331,7925,6493,2402,-6876,5281,-4412
,2246,80.9552478546802,7510,-4160,-257,8021,-2692,-1945,-2254,-7415,986,-5658,3951,7921,-513,-6164
,2247,80.98787048623258,3405,7637,-5478,3426,1094,-8091,-2609,-7244,3012,-624,-3090,7662,-7345,2700
,2248,81.02173288298653,-5761,-6216,-138,8123,-5496,1928,-1424,991,6748,1334,-381,7792,1902,-6722
,2249,81.05328296154633,3582,1925,2054,1726,552,4249,-3851,-3384,-4465,-5512,1030,1159,-2077,-4236
,2250,81.08486254814301,-5459,6736,2638,-1657,-3189,7762,-4009,1184,211,2905,-2539,-2155,6146,-7584
,2251,81.11502831488582,-844,-4809,-4757,2554,2617,-1506,2015,-7677,5841,-6312,-275,305,4035,7938
,2252,81.14492081154799,-2707,-5835,5190,-6151,7729,-1765,346,-3007,6456,-639,7340,7886,7466,-6208
,2253,81.17585977438753,197,-6986,-7895,-3146,2345,132,-5408,7768,3194,-5901,-6053,-3653,-378,-5817
,2254,81.20852602651618,7995,-5981,-4247,5858,-853,5070,7014,4814,5904,-1477,4276,897,1600,-8128
,2255,81.24005258417702,7753,-8018,7256,-6272,7806,7379,-7412,7916,2955,-7030,-3614,740,7213,5509
,2256,81.27167365308641,-3098,3193,-7257,-6660,1005,-4552,6546,1453,-8034,-2631,7179,6417,1870,2832
,2257,81.3035551624952,-681,-3135,-3886,-2781,-4267,2170,-6399,7781,-6661,-4702,-6425,-4261,8016,-7165
,2258,81.33349854982967,4748,1108,-5471,-3312,-7928,-2449,5321,2980,-3348,6115,6513,-3050,7856,3346
,2259,81.36364293393706,-2947,5219,-2874,-5024,-5804,7481,394,433,-1569,-795,1960,1036,-7750,5746
,2260,81.3965080445751,-1527,2499,2158,-4226,1142,-3606,5131,-7058,-3071,2462,7382,3366,502,-5717
,2261,81.42808292699199,7869,2132,-1869,2784,-5808,3779,-4999,-7990,820,-2244,-2875,-3097,-5068,-1778
,2262,81.460103423531,1750,2914,-1549,5008,413,5522,-5188,-7395,-6588,-4984,-2867,2758,613,-8143
,2263,81.4911274892595,4504,2055,-4465,-6952,-4290,5625,-4318,6214,-3762,5575,5758,-6458,-1003,-2331
,2264,81.52315482824184,-950,7511,1241,-1965,-3886,6843,-6429,4929,3853,1889,6315,1728,-2210,4398
,2265,81.55435936341328,1351,3039,-7541,6716,-5936,-1562,1645,-3375,-3356,5562,334,-4446,3486,283
,2266,81.58416162535399,-6623,8139,7124,-5125,343,-1673,-7517,-6761,371,6480,-2810,-6634,2426,2287
,2267,81.61577499651463,4814,-6677,3002,-2690,1455,-6143,6260,5312,2654,-4882,4845,-3598,4821,7738
,2268,81.64977466978796,-1206,7668,-262,-3623,7415,-5599,-2647,4525,5274,-4760,632,-516,-5804,-6261
,2269,81.68067043970396,5532,-6600,-982,-3020,3297,-7172,4128,-1631,6135,6818,-6026,87,-7566,1597
,2270,81.71174454079934,-69,8144,8032,7924,-7739,7700,6153,-192,-2646,-1210,-1224,-3953,291,-5390
,2271,81.74376974151815,3805,2673,-2268,-745,-3874,5640,-73,5891,6129,7086,8132,-3435,-1051,2881
,2272,81.77287492954422,-3521,-5341,7683,-1904,-6521,-2893,-1618,3644,-7725,5900,657,-4011,4392,3720
,2273,81.80458837143861,-5550,-6804,-648,-2051,4321,2404,-432,-154,4498,-1770,-6204,-6336,-8126,-7514
,2274,81.83586817348673,3279,-1933,-4203,-3924,-1020,-1510,-8014,-7792,-4538,-3588,2902,1584,1949,3495
,2275,81.86760470862738,1949,-7042,-7775,-7226,-2650,1183,-6131,-1680,-445,7545,-1365,-702,7324,-7967
,2276,81.90123018578089,-1871,8110,-1294,-2130,-1709,2664,5762,-587,-1657,3071,-7001,-3485,-5398,5854
,2277,81.93362787200867,-1,2685,4590,1756,-4768,-187,7425,-6677,-4729,864,-4651,4883,-7907,3812
,2278,81.96419563229736,193,-5371,6763,-869,-4748,-3523,431,6345,-6256,-8165,573,-3830,263,2794
,2279,81.99530394560942,-4864,-1385,-6062,-5869,1928,-3104,3856,-304,-5474,-7671,-7398,5804,-1280,2352
,2280,82.02659059010087,1352,-2782,-3346,2345,621,7989,-6538,-5451,4184,1284,7650,-5285,-6782,803
,2281,82.05899169755033,-172,1479,-7667,1574,3098,-3358,-5222,-3810,-7899,492,4851,6539,-5584,-2481
,2282,82.08886837106228,6821,5476,-3204,-7276,7658,-3985,-5178,-7061,2941,4288,7191,4927,-7546,-4988
,2283,82.12145807335612,-4371,3555,-866,-2006,6528,-3905,-1245,110,2072,5417,-5768,1956,-6785,7534
,2284,82.15361413580368,-2839,-2638,1007,3411,-4689,-2205,5168,-7486,4302,610,-7872,3337,4165,947
,2285,82.18361183503211,8091,6971,3317,7152,1213,3265,-5937,2768,7157,4598,1242,-6424,-779,-5239
,2286,82.21593510968864,-2968,-500,6052,3756,-1189,1066,491,-5201,-4294,428,7168,2357,-7254,198
,2287,82.24813607567059,-2047,5373,-5370,-1704,2956,-4111,-1970,-4836,3473,-860,2880,5462,-4569,-633
,2288,82.27863327326239,6683,5103,7884,-8020,-6138,2609,2454,-6413,-491,-175,-4683,-8117,-6883,-3995
,2289,82.31170622311669,-3980,-2050,-7654,-3268,-2470,-1558,-1871,-3018,66,-6012,-6672,-7208,-3567,4960
,2290,82.34290006697042,5714,6105,1911,7547,4467,-5985,125,-4629,-4176,4566,-6784,-2427,7306,-6318
,2291,82.37405285616414,-75,-832,1843,2057,5464,-6429,6084,5239,4032,-3551,-4241,4079,-525,-1350
,2292,82.4036737933565,7385,6968,-6799,-6222,3259,2333,-3,4795,4478,-1665,3487,3209,6200,7183
,2293,82.43637126413286,7506,-6924,-3486,1454,3099,1216,-3094,-7750,3073,1282,-1246,-6250,-7018,791
,2294,82.46707416267738,2420,4247,702,7080,740,6983,7919,-3723,-7400,-2111,-1983,3479,6217,8163
,2295,82.50112344366488,-6033,2182,-5823,2075,-3540,-2166,604,-3605,3309,-7859,-1935,-7600,-620,2420
,2296,82.53309091126805,-3604,742,-175,-5917,4000,5105,-381,-4757,-52,-209,-6397,-5702,2595,6662
,2297,82.56492067469912,4676,6308,66,7957,-2087,6571,3235,-4960,3043,3361,653,4568,-3813,1403
,2298,82.59530497197592,1379,-5471,7087,-3814,98,-1104,1233,-6202,1673,-7676,-2889,-1282,3129,-1379
,2299,82.6253924782731,8039,-799,-6642,-88,-2659,3287,-985,-5583,-6259,7425,6288,5932,1551,-5137
,2300,82.65476879811628,-2884,1687,3,-7462,4286,-899,411,-638,3455,5061,7898,7463,-7248,-2575
,2301,82.6845817513747,288,-4242,3631,-6755,4392,1979,2697,-2348,-6968,7902,3579,-4469,-3893,-5976
,2302,82.71531501326152,26,63,-5210,-1179,-6560,-7181,7075,-6815,-5815,-4364,-7076,4971,-4087,766
,2303,82.7487711399425,7283,-5811,1545,770,-2636,-70,-1026,-2029,4331,-4845,-2337,-6357,-5707,7049
,2304,82.78019463330064,-4473,5033,2466,-2965,2457,-7645,-5599,1459,-6394,1346,8068,5911,-2266,5882
,2305,82.81102368939413,5651,-6848,493,-7010,-6968,-3041,2637,3107,4780,-449,2843,3524,6876,68
,2306,82.84052402852272,-5878,7648,4298,-639,6271,3452,7243,1304,-2713,-5715,-1757,-1664,4899,-5516
,2307,82.87041609753219,5136,2941,1373,5996,-5799,3350,275,2634,-6489,-5709,-3965,-1285,1016,-7533
,2308,82.9034796390269,4891,-6586,-1414,7971,7846,6489,-907,2947,3069,-1469,-4549,6824,393,3733
,2309,82.93582087509718,-4659,7993,-578,-2933,850,-8105,5174,6403,759,7164,-3601,1656,-2877,-4769
,2310,82.96691593117528,5776,-734,-77,-7821,3290,6555,-1012,-3978,5474,3573,6830,-5798,7340,2731
,2311,82.99802039561297,-7437,-6155,-2559,-7893,-3316,-4016,7708,5708,-7499,-380,-7882,-4122,1380,-5412
,2312,83.03007852559031,-1050,6049,-99,-2427,4379,-3722,-6118,-3827,-5469,1017,2505,-2858,-7178,4201
,2313,83.0608562633588,-272,-7919,5574,3446,-3583,5197,-4434,6510,5498,4881,7699,-457,5400,-4742
,2314,83.09242088211069,-3559,2392,4314,6006,1156,6101,7959,7574,343,1395,2290,4835,-1337,-7624
,2315,83.12261872280664,-4935,7865,5145,3989,-5256,2124,-5610,7540,7738,-3780,-7289,-418,-169,1415
,2316,83.1556796983851,2327,5929,-1581,-1218,-5990,-7060,-5206,-1795,-3006,-1066,-2859,236,7382,4684
,2317,83.18740297629179,151,-3359,2352,-2272,1978,-4669,-6278,1941,-1849,-7221,-3344,-4671,5030,86
,2318,83.21891499376055,-4643,383,6186,-199,5376,-2583,6094,41,5826,8145,8046,776,-2148,-5838
,2319,83.25033421059159,4944,-5729,3806,4882,6826,7810,4582,4872,-7821,-748,927,1841,1885,-3258
,2320,83.28262027946249,6809,-3538,7920,-1739,485,-7235,-2614,-5772,-4588,-6350,-4614,7089,461,-5240
,2321,83.31435809756127,-4191,-7093,-7002,-5489,6095,-1389,-506,3723,5899,-2071,-7339,1794,2597,-2045
,2322,83.34415009583697,-5150,-5772,6398,5918,-77,7097,-991,3228,-5589,-6163,-6026,6131,-742,539
,2323,83.37649945730871,712,932,9,1554,3866,7794,4557,4229,6574,-4201,5259,-4635,7309,3338
,2324,83.40800035580705,-3764,-1513,5605,-2729,-2396,5742,-5915,2270,3853,-4210,-1664,-6151,6711,-2986
,2325,83.44066318671403,-2759,-7385,7957,-634,-5930,6610,-3904,-8189,4959,-7667,-5925,7500,5504,1769
,2326,83.47164277656087,-2647,-6155,424,-7893,-3316,1800,-2911,7068,-7499,-380,2653,-4122,1380,-2351
,2327,83.50229906096018,-4149,-6942,5233,-2202,-5272,8130,2002,-3921,5383,-8191,-3105,5049,-258,329
,2328,83.53546053492511,-763,-992,-4335,-3941,7834,-5017,-6154,-7105,29,6496,4605,6506,-989,-6616
,2329,83.567117526662,1884,5661,3205,-3726,5619,1961,-7556,-4641,5994,-4613,-4008,-5091,-8063,8070
,2330,83.59833574672012,-6934,-6342,-2300,3408,-7936,-1655,-5546,1137,-4322,-1817,190,-4216,-6699,-1752
,2331,83.62980157769637,-7700,-1306,1075,-5503,6841,7245,4864,-6051,-2302,-5429,5922,550,2126,1238
,2332,83.66260809991336,-3278,-6806,-2832,701,4737,6929,754,-6830,2893,916,4760,5275,-2046,3511
,2333,83.6939456350771,-11,8060,1964,-7442,-7836,-6191,4882,-5813,2834,-2262,-1613,4494,7265,-7841
,2334,83.72473663007955,-1095,-3323,-6449,-4343,2752,6999,7912,-1328,-3278,-597,1071,6796,-4685,-2427
,2335,83.75511365726031,-6212,6672,-5102,-4563,-4664,-3561,-7858,4035,3310,4802,2858,-8078,297,1521
,2336,83.78547443363813,-1215,8148,3299,1204,7673,-6017,6765,2152,1899,-6585,-2638,1599,6206,-2841
,2337,83.81806884011178,-6173,2792,-7192,7598,-1969,1773,3529,-4361,7041,-6043,-3981,3892,1590,-3013
,2338,83.85039596364268,7846,6122,-7543,-4828,-7841,-3980,-1015,-2147,-7013,-88,-4749,1153,4170,-3263
,2339,83.88285138298609,3,1078,-5460,2548,-2540,1093,-8052,4541,1577,-2227,2164,-2010,-3569,-877
,2340,83.91315913042808,-6061,-1203,1996,-5380,-2272,6940,-4050,4954,-6102,1739,2608,6683,3936,-7185
,2341,83.94397150806596,-6877,4119,-1353,3411,5541,1565,1168,-5629,-4113,7840,-6089,-609,-3832,372
,2342,83.9740923712744,2814,-3005,-6508,-1512,-5021,6608,413,-7269,4651,-5410,270,3091,-2965,-1076
,2343,84.00584601252338,-6958,5473,2641,2944,4923,-3803,532,6753,25,1108,442,7497,5101,2102
,2344,84.0392679269877,-2534,-422,-3315,6278,-702,-5386,5231,-4029,-7118,-5549,3571,-6259,2865,2624
,2345,84.07216297331533,6364,-2932,-5700,4391,-5825,-1458,-4073,-6115,4403,-7451,-7936,-6242,7141,-5401
,2346,84.10338632520593,-2200,-3803,3163,-5499,4737,-404,229,3161,1300,6313,-6045,-4455,-663,-3097
,2347,84.13418801152609,-2169,-2523,6349,-377,6340,-6441,6222,3944,6545,-7644,-1435,3767,4080,2043
,2348,84.16510345346668,-2154,-3704,712,-6113,-6443,4957,-2353,6806,3323,3556,1111,-3326,4798,-789
,2349,84.19661632624086,-3117,3476,4254,-7747,6342,-6634,2539,-3599,4676,7009,-6774,5886,5296,698
,2350,84.22728800613767,-1162,637,988,-6167,-3254,101,-2160,-2869,4221,-7502,4535,-5224,-5799,-2345
,2351,84.26044776949176,7415,-7983,2333,-184,5644,3766,-5593,-5663,4609,-5448,-2977,-7564,-3430,2722
,2352,84.29503247167014,4432,-3511,-3253,553,691,6395,-5811,-4610,-284,674,4945,-1195,4433,5609
,2353,84.33013976545814,3206,5740,6694,6801,8118,-1584,1623,-4112,1869,944,7003,-3101,6051,761
,2354,84.36149440673023,-6839,-2404,-4955,-3361,-5029,559,-316,4312,-424,6590,-5799,-497,6002,-5623
,2355,84.39165546929326,7349,-703,-438,-6481,5674,8028,1511,7787,-3433,-7363,1762,6637,-5268,-7979
,2356,84.4224969273153,2124,4604,2392,-4438,-2560,-5603,5066,-5590,2329,-5435,-1826,-2855,-4350,2367
,2357,84.45309847216794,-7292,-2918,-4097,1048,550,-7334,-2807,4737,-2545,6232,5533,5672,7853,3911
,2358,84.48561076932157,-7638,-1022,7955,-1078,-661,-4542,-4427,-795,5907,3650,6913,2139,6916,3182
,2359,84.51633077397443,-1090,-1239,-3399,6491,1145,-4760,-7135,2463,4054,6021,1792,-3823,6781,7099
,2360,84.54994555981023,3827,4593,-6138,297,387,5412,-4161,-742,7749,-6023,6483,2198,3657,-3963
,2361,84.58171459655671,2496,-513,-5599,-2186,1252,-2330,-4393,3393,7843,-3158,143,-1347,5147,4808
,2362,84.61184786169369,6577,4453,162,2808,4581,-722,515,4014,-3495,6837,3021,-7764,-2125,8023
,2363,84.64362160261997,1617,6699,2414,5656,4022,-6635,4191,2535,-679,7014,681,2265,-1415,2878
,2364,84.67455543362702,-7318,-8153,-3539,-4723,5294,-5171,2076,-5473,-2680,6567,7634,-7438,-5593,6031
,2365,84.70618890446495,-719,922,1402,1163,-7409,7300,-5902,5098,3041,-5198,5301,3338,-87,3188
,2366,84.73840654890252,1861,599,1593,-3902,-5181,-3911,8087,4313,1174,6893,4617,1353,27,-2577
,2367,84.77071485571425,7982,-5390,-7180,6896,-7872,-282,10,4142,-5728,4900,5620,-6470,2761,-1865
,2368,84.80265195997512,-7379,-8189,-605,60,3047,762,-4514,-4525,6988,6232,-1291,-1943,4718,2434
,2369,84.83334972668716,-1977,-3022,-6466,3030,3782,-2985,-3483,-6630,-80,-6096,2064,3894,1804,2894
,2370,84.86341713330705,-7552,2164,4925,-7006,-6394,4465,5984,2251,1514,-4657,-486,683,-139,6829
,2371,84.89427355917388,7252,-3598,4590,-4917,-4989,-5692,-3506,-6890,5862,1065,-4136,-4427,7532,4182
,2372,84.92781093986946,-7646,-2241,469,-7851,2273,-3465,-6987,-5900,-5656,3105,-3858,2004,472,-5563
,2373,84.95868361653922,6543,4976,-1117,6298,4839,1010,4995,5853,-4090,5459,1174,-3376,-3846,-2223
,2374,84.98868259872576,-3103,6833,-7410,5205,6015,6357,-5565,-1331,-6677,5799,-3561,864,-6219,-8188
,2375,85.02045035251413,6205,-4965,-874,-7001,-3211,4008,2963,-6900,-7078,-2830,-2269,-5507,1268,6948
,2376,85.05269964325211,6368,-2425,-1833,-2991,4100,885,-3204,1505,1646,1916,3428,93,1759,-329
,2377,85.08504173462781,-176,6737,7790,1208,-5955,1282,2934,-3436,5697,-384,-7234,4528,-1620,6717
,2378,85.11728247231163,-6418,6229,-5880,-6921,-3999,-1428,1402,-3184,-5384,-2316,3695,5112,5507,-4129
,2379,85.14825308145159,118,6095,7682,6572,-2260,-2727,-1227,-7629,-269,-2832,7560,-2231,171,-2116
,2380,85.1800849831462,-5269,-4950,-4995,-2487,5284,-6350,2182,-825,3614,-5277,-5545,-6270,-5562,-2581
,2381,85.21106029646596,2970,847,-5471,5521,4579,3082,-1544,-3846,3383,-6955,-4018,-1828,-1250,-1254
,2382,85.24235292809533,-4475,-8152,6466,-4615,5959,-2901,-728,8046,-6250,7831,-2961,-5597,5323,2290
,2383,85.2739988008618,7229,-5159,4264,2376,6093,-2334,-8137,1400,-549,-2940,-6031,6346,6158,-796
,2384,85.30849626188768,2943,6641,-1388,-1470,-83,-5793,-7501,-6931,-5900,-4215,-1258,-7162,-405,-5146
,2385,85.34179843359367,-3629,748,-1000,-4828,6300,7947,1238,1317,-6742,-4270,-984,-3098,-1689,5420
,2386,85.37311629673282,7148,-3937,7657,494,7617,-7381,-4283,-1615,-2565,-2404,4578,-2725,-78,-644
,2387,85.40373665830464,7320,-7704,-4473,-4533,6676,-4768,-2195,-6426,-3214,4848,-7853,1371,-6366,7123
,2388,85.43421461152455,-6396,-4663,-942,5064,7057,6530,-4670,-6988,3278,-4719,-6274,-7790,6743,3950
,2389,85.463809034249,-3659,-4359,-1396,-6261,5748,1710,5095,3285,3630,-7537,-77,4461,-6887,7557
,2390,85.49446916752268,3799,2348,1260,6908,3339,5656,-538,1209,-4874,-497,7790,-7868,1942,3489
,2391,85.5255445515762,106,5125,-2223,-766,2874,3725,3161,-6102,1469,-6310,-6017,5855,7513,-1948
,2392,85.5573401027906,982,-7702,-1653,6301,7345,-6089,7661,-5202,7515,7955,6297,525,8063,5583
,2393,85.59104341273704,5045,-5222,-2076,1252,1489,4999,6669,-7267,-8033,-3288,-4379,-3661,-996,7003
,2394,85.62212863280284,-2595,2747,-6963,7702,6515,-7496,5374,6586,-4600,-3183,-7869,-1903,-7707,-5028
,2395,85.65255569535047,5235,-4267,-4234,-6814,-2003,-7931,-6819,663,4018,7653,699,1381,-3627,-3187
,2396,85.68255809875869,64,-6896,5766,-7899,-7453,-7481,-2079,-1213,7195,2128,7445,-2264,7039,-7456
,2397,85.71537659525151,-7586,-6125,1705,-124,-880,-5358,-3622,577,827,5107,127,7136,4534,-1730
,2398,85.74646994071878,-3221,4555,7789,-6478,3252,-1040,-3749,-4472,4512,-7950,-5976,-4835,-4686,573
,2399,85.77831980382715,-1372,-4686,3171,2497,5063,-5844,2608,7020,-5251,-3280,-7432,7201,-809,-1885
,2400,85.80879091460375,1786,4433,6689,-1516,6075,-1031,-6405,-4187,-5618,4190,-1519,-2064,105,-7082
,2401,85.84317547531461,-5002,-5877,5799,-3171,-1811,6069,74,-7220,4013,-1318,-7080,-5944,1574,-5323
,2402,85.87463018732043,2207,4254,-7748,7898,-2375,-919,6326,-4589,4537,-3714,-2341,5428,-4606,4943
,2403,85.90425625634529,855,6639,323,1518,2486,5507,6665,4905,4006,-7295,-579,6966,3961,738
,2404,85.93367961798639,4659,8139,7225,-2473,-5110,3588,5138,2404,4902,6627,-2593,-2269,5523,-7477
,2405,85.96520147146744,6571,-860,-5632,-1620,-5297,6691,-3509,-3100,-7332,2721,4383,-6991,-3592,-6136
,2406,85.99749908696147,6785,-5777,2733,5746,4088,146,1803,2523,-7318,-816,-2354,-312,2070,-8040
,2407,86.03079655448767,-6269,-7774,-3783,-579,7744,5099,5923,-2078,-4995,5816,2179,427,2084,6746
,2408,86.0621037263091,-7088,1061,-3733,1174,-3993,289,-6482,-4133,1432,-1369,8108,2976,-2659,2930
,2409,86.0938778948881,47,-6433,2655,3363,1369,-5871,-3549,1183,-4348,5553,-1210,-2882,4789,-7942
,2410,86.12388200890715,-4677,-3975,-5960,1212,-6933,-7819,6202,-4465,-7113,-6446,-6546,7709,-6606,-5733
,2411,86.1548107080817,7981,-6710,-3648,-2030,2288,901,-4146,-5052,-398,501,-2028,-6230,779,-7333
,2412,86.18790846179309,-1193,-7810,5647,-8168,425,3731,2546,7029,-7755,7963,-3731,6576,2146,5830
,2413,86.21919467863182,-1099,1682,754,6053,-4616,6865,-6711,3303,2229,4174,-482,-6286,-3062,-1930
,2414,86.25294759629242,3196,-1927,-1150,-5813,4628,-3566,341,-3551,1867,-6185,-949,1517,4588,-6535
,2415,86.2842817102345,2671,4528,-1813,-3795,-6448,1865,-7756,152,-5626,-837,940,-6586,813,7245
,2416,86.31608666980848,-2557,6655,-1998,-746,-3982,-7695,-6134,-8052,2258,2257,-7911,-955,-4200,-7061
,2417,86.34721123392346,6879,-3558,5695,7810,8159,-3927,1188,7746,4494,-3119,-2635,-4003,268,3177
,2418,86.37819894917176,1698,-5259,-3702,-3806,-1733,7868,7053,1827,778,-1708,1841,-5970,5126,2025
,2419,86.4086208798869,1616,-4474,-3984,-1805,1235,-19,5813,-7231,5938,-4943,5344,-3368,260,8185
,2420,86.440902244578,5142,-4632,5064,5077,3718,7136,3231,6483,5719,1506,-4024,2940,-4336,-2592
,2421,86.4721760594882,-4307,-828,-3983,-6935,-4729,4689,-4371,5772,6450,1106,-4664,-7103,42,3170
,2422,86.50407424735262,-5334,6137,5044,3211,-418,-3113,3506,-4465,7220,-6114,-5720,6971,7726,1728
,2423,86.53659039338062,-6605,507,4002,-5624,-3154,-6222,-7668,-5065,437,5547,75,9,-4813,6623
,2424,86.56692893181761,-1636,-1738,3611,2052,-6661,4703,-6407,7967,3045,8097,-7258,-4145,6458,5502
,2425,86.59760702650506,-1982,948,6755,2680,8172,3888,-4267,-7626,7720,-2856,4671,2186,-5010,-1403
,2426,86.6278963848806,-3916,-1947,-6542,3368,953,-8094,5719,7902,-750,-6901,-5469,4855,7127,464
,2427,86.65925145380538,-2426,-187,-7998,-5432,-3195,7630,6836,-6934,-8083,-4943,5458,-3866,287,2329
,2428,86.69175990208464,290,-6818,73,-3162,-1301,3362,5967,-7697,-5961,2203,2168,-166,1846,-3256
,2429,86.72379151759407,1931,-6394,5698,-6869,-8131,-4835,7745,-2486,-6328,-1838,3969,2134,3145,5156
,2430,86.75409456085626,2441,-1398,-7772,329,7452,-3073,4582,6825,-189,2935,6726,184,-417,859
,2431,86.78678818275824,-6869,3184,-3928,-1034,6926,-809,-5294,2242,-263,-3017,2301,7435,-6110,-256
,2432,86.81733712632776,1157,5412,2295,-1558,1107,4854,-5641,6285,2902,-2803,2857,-5900,1727,-8074
,2433,86.84980836882139,-4285,-5026,-1118,6906,407,1000,-900,-2421,-6412,2402,-2986,6139,7860,-180
,2434,86.87982787833793,4,-757,6672,959,-6987,6885,-5966,2770,-5062,-5225,1907,6870,-2765,-1539
,2435,86.91152806299837,-1105,1580,7108,-3123,-1234,-666,-348,6033,6908,-2036,7812,4838,-6854,5734
,2436,86.94687526995577,646,-3685,-4404,808,3558,-7672,-4365,1906,-3940,-6380,1224,-5555,5549,1014
,2437,86.97688494346004,5488,1845,5694,-303,-997,-236,5406,-7961,-2657,3457,-1319,5141,-2240,-5512
,2438,87.00762504779019,2520,-1793,-1482,758,5773,-4802,6760,6026,5925,2165,-245,2097,-3329,3925
,2439,87.03703557985003,520,4235,-5806,-2790,-3591,3485,-2612,1397,-5263,1628,-1850,-7209,4962,-5302
,2440,87.0690334107955,6538,-5683,5463,5683,3884,-6159,7260,6261,5794,-3119,-1809,-4021,-5858,-2649
,2441,87.10228212591294,-843,-904,6986,1942,4133,-3876,-6876,-4692,-6386,4301,-7086,-714,3702,-8099
,2442,87.1341165935238,-3744,2164,7661,3238,3984,-447,-6782,-5059,5134,6975,5131,2386,-278,2936
,2443,87.16384743746221,-3347,-257,-1315,5871,1711,-2553,4499,8155,6550,180,774,6777,7433,-6811
,2444,87.19612751919519,675,711,-5657,-239,-6568,-2123,1373,-3261,-1569,8073,-5815,-76,-5652,-5559
,2445,87.2274731797604,4214,-649,-3791,4547,-2089,4553,6724,-5964,6518,3036,-7693,-7570,1436,7620
,2446,87.25946331295711,-6142,-903,-4481,5076,1082,-4300,2074,-4972,-7076,6517,7044,-6730,-3521,5381
,2447,87.28947255880867,-4435,-1070,7141,7580,4464,-6968,-7838,-3615,2723,-7025,-7120,-3297,1731,631
,2448,87.32213496206293,8127,4883,6702,-6655,-4621,-3013,-3446,7019,-334,1693,-6389,-6996,-2286,-7451
,2449,87.35846961912395,-7708,6657,-6495,4302,227,-4199,-383,4652,-6011,-4100,1816,-7965,-7779,4063
,2450,87.3897973182754,-6283,-1671,-6472,-4460,-5138,5639,-2817,1638,-6141,2240,-2411,3399,786,-1626
,2451,87.41993742585571,6998,-315,-7517,1062,6492,-6831,-3872,1794,6381,-5199,884,-4792,4697,-2577
,2452,87.45113041440403,1178,3579,5540,-6909,-6209,6242,2359,-7629,3508,8153,5061,6366,2277,6979
,2453,87.48150957984832,-7675,-1943,-684,842,1232,5969,-690,-801,2080,-5438,-5019,-90,-6194,-5920
,2454,87.51307847512729,-6225,-4767,6987,-1083,4559,4770,3105,5613,-1688,1567,-3770,7685,-2215,-2701
,2455,87.54658848604954,7305,-3991,1164,-473,-3466,3066,7634,-5438,2763,-2186,5140,-2835,4046,3724
,2456,87.58125486989522,-1654,-7317,-853,214,-5542,-6623,-8120,2480,7024,1178,2508,-4395,-1498,-2658
,2457,87.61286909636128,6031,-3054,-4624,-6746,4675,-6042,1992,-6316,-3427,-1474,-5010,-7244,2594,5200
,2458,87.64843526150536,3919,-6176,-3204,5870,-4347,8065,-6073,-1764,7790,-576,3020,4540,-2067,-2127
,2459,87.6796859831693,-3788,-2083,-1274,4419,-6122,7491,2217,-2862,3287,-6509,-3955,487,-3467,6994
