Sampling Freq:,Counter:,Time:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,T8:,O2:,O1:,AF3:
,1160,46.8191281358704,-4203,3963,-7330,7319,-4244,7365,-5389,-3511,7053,-2732,-1155,5457,6492,-5544
,1161,46.8474070988639,956,7500,4100,-7028,944,-7582,-690,6964,4990,5212,455,-4002,-5062,6541
,1162,46.87754720644421,-1016,510,6403,7294,5753,-6553,1179,-3414,-4061,-5573,3149,2905,2278,5313
,1163,46.907745902445576,4566,-1017,6586,-8039,7734,6851,4322,-1922,6225,-8104,-5431,-7276,-1696,-6719
,1164,46.93507504877379,81,6534,6755,-32,2978,600,2200,-2109,-640,3199,-3793,5864,-7907,-5506
,1165,46.96547944572788,-2482,6523,5934,4383,-7795,-5986,-5041,-2675,5286,-5145,5454,1231,4062,-2187
,1166,46.99580857580529,-5358,-1611,1467,-2903,6752,4123,-568,1077,-5186,-1521,1514,-1231,1359,-1184
,1167,47.02360899541813,3561,-6335,4266,188,5263,-4734,7972,5815,-4453,6705,6134,-5621,-4206,3582
,1168,47.05384831842679,-5008,-2959,6199,5620,-8091,2227,250,-1922,638,5561,5144,-884,7418,4809
,1169,47.078545689987706,3940,-5972,7275,-6238,6126,8191,-3029,1279,2754,3250,4155,-5634,3990,5491
,1170,47.10635851152909,-1484,-3153,3867,-5632,957,-47,-4900,8053,5268,-2446,-4817,7278,-7479,-6109
,1171,47.13394339417691,-3770,-6704,-548,1782,1286,2857,-7895,-2433,5938,2414,226,5235,326,6676
,1172,47.163758058046156,3087,3955,1361,-6103,1407,6747,4548,-1140,7040,5553,1572,-6452,-7566,2884
,1173,47.19634348381292,-4924,-80,-537,5770,4580,3411,7375,-4311,-4714,2236,-6037,-5071,-1450,-5903
,1174,47.22542814450898,-6929,1672,-1296,989,-5770,1247,3906,-2755,-2911,-1011,5036,5089,6772,5201
,1175,47.25524280837823,6497,2922,-3264,1596,-6121,1265,-4212,162,7577,-6173,3805,4423,-6148,8170
,1176,47.28049014132211,2534,-55,-6358,241,1639,-7418,-6754,3897,-7915,2741,3552,1853,5706,7085
,1177,47.30930067663211,-4756,-2479,6662,-2342,-5697,2349,-5778,3298,5175,-1531,-9,-5576,-3837,-4790
,1178,47.33783494829251,-2051,-1835,-3887,-3102,-7968,-7061,3322,1797,3066,5152,-4448,7163,7821,-5939
,1179,47.367081689365044,-2399,1553,-5381,4566,4736,-5829,6130,-5464,7373,-7339,6940,5804,-8048,-2566
,1180,47.39601538865506,-5439,5554,7931,-4430,-1903,-1972,-169,-3819,1035,5056,-4196,-5169,7139,-5991
,1181,47.42429691756481,5938,-843,2660,1703,-3310,-1881,-6598,4723,-296,3073,-6518,-3468,-4745,8005
,1182,47.45272983553332,7061,7256,-8158,7207,2168,-4803,448,3312,-4809,-7216,498,2859,-7482,-6962
,1183,47.48281049938717,-5050,-3439,4358,285,2155,6570,-6452,2350,7743,1783,6674,7468,904,-7875
,1184,47.514614176003036,2029,6357,3624,3147,1738,-2537,-1085,-4195,-2838,3103,1784,-1320,2111,3330
,1185,47.540057801540065,5991,7835,1554,7737,-39,-2522,-1834,7688,-2564,-3272,7327,6208,-2068,-5873
,1186,47.57027317599705,-275,-5919,-6246,-680,2630,-2227,-5844,-5627,2362,-308,-3848,-4314,-5938,6580
,1187,47.59799105863717,-2108,-7391,-1594,1129,-7843,1814,-3661,-297,178,4160,1032,4063,-5935,-5074
,1188,47.63042252942892,-3726,3262,-4167,-2322,-7052,-5895,-97,1351,865,742,-2880,-1951,2742,2312
,1189,47.658831498845764,-2606,-3983,-5286,-5185,6001,2715,-2069,-8156,1197,-6484,6564,-4972,-3875,4606
,1190,47.687212670836566,4038,7326,2890,-5443,2821,-2754,-1039,7923,-4071,-4733,-3949,2324,-5834,1069
,1191,47.71746354046835,-657,3863,-3020,-6308,-6969,5935,-579,-5649,-830,1891,7783,6052,154,7296
,1192,47.746934371560066,-2681,7952,-5728,2195,3727,-7124,-4930,4744,3098,-2282,8141,5411,3715,-6039
,1193,47.775810765387156,-4071,449,-1384,-3015,-2263,-3098,656,-4322,-7902,-2600,-7709,-5712,4503,-4981
,1194,47.8061719694177,-3071,7890,-2806,-4114,1742,8148,-355,-1832,7008,-647,2361,6200,-4626,6922
,1195,47.8369501348389,900,-1821,2579,-7100,-6266,-7973,1226,-6701,3788,4363,-1596,-5306,4149,-6520
,1196,47.865746557609526,-834,-333,-5183,1054,-4354,-6579,-7010,-2894,3130,6465,4035,-3666,5880,-2507
,1197,47.89683177767533,-4874,-7471,-7569,-2121,-4916,-3304,-5024,-5341,-2765,4687,-1949,7087,-2840,-4542
,1198,47.92634665699601,-5770,-8006,3153,5193,6962,2717,-1463,2474,-1975,-6138,2525,-3805,7526,4013
,1199,47.954968169808915,-2109,6793,-1760,1558,-5150,5027,-13,1020,-7376,-972,-8168,2837,3980,6456
,1200,47.98364827104287,-3642,6130,-627,2991,2111,2991,1472,3081,6462,5232,-7173,-3010,-3666,-2385
,1201,48.01420705062467,-558,2763,-2307,-502,-67,-4487,-7469,-3791,1889,370,7042,188,-7310,6240
,1202,48.04976551802,7358,5313,-4283,3419,332,5383,-2470,6242,-6647,2659,-320,-2100,2012,-7891
,1203,48.07829594080602,-2796,86,-1562,7174,5149,-4575,-7283,40,553,3233,2543,3858,-5574,4749
,1204,48.10717618350749,7061,-7164,-3342,-3408,-3496,3843,-350,-2396,4994,-7231,-8128,6562,5490,3101
,1205,48.13424189576735,-7419,6435,-1025,-3039,-1074,-5079,-573,2332,272,7354,4529,7169,7650,4568
,1206,48.16315848894903,5566,1460,3307,-4783,5424,2105,4787,-3689,1086,-5835,229,8123,4140,4895
,1207,48.189845300909276,3146,3768,-1698,-898,-149,-4817,-8052,-6637,-4797,-5697,4536,6638,8010,-7332
,1208,48.21958469790185,6244,-2809,5755,3284,-7039,-4794,5962,-3693,4053,5001,313,-7019,6433,-2102
,1209,48.24865524605854,-2560,-260,7287,-7941,6659,-7898,-2845,485,2307,-2616,22,-5819,-2485,-1132
,1210,48.2776223022598,1221,-1476,-2082,264,-7772,-4102,-7983,2099,3963,-5995,-5271,-2439,6840,-1920
,1211,48.30857366702789,-2983,1891,-6268,-5405,788,-555,2402,5710,-3313,6625,7168,3958,411,-7670
,1212,48.33876252701696,3348,3888,-2309,-6514,-4920,4891,4046,-6878,6276,-7433,-2211,-404,-5303,1108
,1213,48.367965647513245,-8121,4291,2500,-7958,-4904,1037,-5255,5100,5986,194,-3301,-2568,5473,7618
,1214,48.39621039829007,-3741,2639,-363,-7457,175,421,-4221,59,8124,7687,-7196,-3650,-861,5683
,1215,48.42533140946635,7994,-690,-3326,-3707,-948,-2400,5819,1728,3032,-5681,4068,2956,2501,-7354
,1216,48.45494379360454,1183,7398,-4945,-4399,4306,-1231,2067,-5185,-6509,2792,4899,1677,7836,-1913
,1217,48.48274250260654,-3603,3070,136,5641,535,7135,-2061,4160,-4301,-6858,1449,3020,-3339,-773
,1218,48.51375972589172,-5582,6517,7738,5611,-2618,7387,-7872,-6229,-3409,-2821,-1485,6789,-6926,4685
,1219,48.540130074847774,-7774,3339,6998,1438,-6144,-3571,1204,-3196,1688,4799,5444,2833,-7756,6248
,1220,48.567335201890565,968,1020,7600,1975,-6380,-4576,-347,3720,-5931,3370,8106,-3423,2945,-5290
,1221,48.594771689048585,-353,6735,7080,5561,6502,-6977,-7197,-23,-8048,-4311,-7783,6330,-4434,-3088
,1222,48.63294183153391,-5349,-4556,-6017,6170,3937,4414,3223,-4489,-4253,148,-6968,802,-7285,5626
,1223,48.66375677508803,4434,1576,-6199,45,5293,3320,-4693,2085,-2833,-5349,-4767,-7144,-4720,-648
,1224,48.69342988591081,-3386,-5459,1379,1467,3702,-1898,-3592,976,4710,-5949,7724,3538,7396,-5361
,1225,48.721294453429906,-4475,-6789,1936,-3715,18,-2185,6660,-4340,-6109,4841,400,-1688,-2052,6154
,1226,48.752450236192594,1113,-5704,-169,-1963,5109,-2935,6879,6075,1938,7190,-8180,-7762,104,-5567
,1227,48.780638109159206,-2079,-5361,-4110,1434,-6398,5614,-3388,-5549,1778,-7540,-3757,-7215,3028,-1560
,1228,48.8111297472658,-6644,-57,-2883,-2077,109,3655,-6509,-5285,-1660,3090,-6957,2908,-2891,-5651
,1229,48.839712343682244,-7427,4048,-5429,-5140,2785,773,2177,-6345,3256,6489,4305,-4520,7402,6745
,1230,48.86753158001425,-6354,-590,-8097,7204,-383,5719,-8110,3737,4162,-3034,5573,6994,-5563,1133
,1231,48.89952684504346,-5151,-1101,4903,6054,5760,-335,6241,-7570,-7466,-6213,3562,6522,628,-965
,1232,48.93244583992275,-6944,3726,78,6812,-5877,7111,-121,-133,-1472,-5535,2255,1877,5008,3504
,1233,48.96034761322747,1265,7489,4172,2826,3918,-2690,4024,6551,684,3116,5750,5643,-5581,-2296
,1234,48.989646527930425,2713,6889,6332,7242,7829,3958,5808,-4459,-766,6336,5859,7067,-1324,-7800
,1235,49.02126417561815,-2116,-3389,-474,-607,45,2884,5953,2850,-4001,4533,-4922,-4574,1150,-3521
,1236,49.04803651812007,-6120,3557,7876,-960,-8057,-5513,7810,-7224,-5304,5031,349,-3228,-3404,-540
,1237,49.07910078320317,-5642,-2512,-6385,-8098,1630,-5750,1115,4591,2615,-5486,-4037,1815,3519,-6128
,1238,49.10965742452144,7384,-3519,2472,3841,6844,-1256,5963,-4284,-166,7769,3672,7678,46,-3390
,1239,49.14107236482539,1674,-2815,-3114,-4195,-5775,3225,4968,2451,-7184,4479,4695,-5066,804,-8006
,1240,49.1681196880188,-5550,-1709,-2764,-5571,-2647,4276,-7488,-857,-5192,718,-6263,-2018,-2203,-6481
,1241,49.19905309137313,-5569,-7542,-3890,6173,4708,496,-3075,-477,-909,2825,778,5821,-5569,2556
,1242,49.227396202272885,-763,2876,-2235,7737,2914,4469,2096,-322,-5514,-2230,-1910,-6948,-5480,88
,1243,49.25565934211618,2994,-3031,-4878,-3851,-8190,94,4426,-1553,-8128,-3406,-1823,7138,2073,-6194
,1244,49.28540044971959,6828,7622,5608,-4777,6172,8173,1767,1757,4744,5852,1242,-5645,-4380,454
,1245,49.31329366997014,6115,7005,-4939,3579,-7244,-7324,-4028,4598,3531,322,-2837,-4098,7779,4645
,1246,49.34365016982089,8147,1934,-6080,-5571,-6822,4607,4898,1839,-2284,7479,-7702,873,-4003,-6144
,1247,49.37492997186901,6586,3589,1482,-1824,-4351,2443,7983,-3885,279,-6631,4574,6284,4372,-2733
,1248,49.4042716518428,3062,-3136,2390,-77,-1709,4832,-1716,-1447,-5344,-7023,-242,345,-7658,3355
,1249,49.43039994936592,-7820,-392,-3718,-227,-3824,2202,4571,-1295,3600,-1605,-7344,-6673,-5787,-2151
,1250,49.46040620164852,5833,8087,704,7090,-4332,733,-2713,-528,3656,3014,1399,6407,3453,1618
,1251,49.48997068868337,697,1902,-6371,-1954,7029,4546,-4603,2408,-7824,4243,-4571,2138,974,859
,1252,49.51885221434296,615,3586,1996,-2833,5244,-5837,-4563,2430,5196,-4891,3371,-7468,-2100,-4051
,1253,49.54619846677951,-1344,4238,3024,-6793,4921,457,7670,5362,-1406,2291,5800,6403,2231,2404
,1254,49.572967388059766,-3708,-2108,6151,6003,6960,-2311,1139,5272,5814,2425,-942,3551,7029,-7921
,1255,49.602117051967504,-1751,902,517,-7707,6422,4226,3517,-6174,-5212,1103,634,-7171,-7545,2793
,1256,49.628761098656916,4813,-5417,2246,3084,1106,4474,-2972,8113,20,-7793,1862,-2665,-7101,4246
,1257,49.65981510007501,-499,-1816,-3897,-602,709,8095,-5661,4301,4315,8168,-6074,-3393,-7831,7576
,1258,49.689698616030306,79,5010,-2970,2989,-4831,-7378,4577,5250,-345,6185,-3922,3181,-6085,3977
,1259,49.71858612882781,-1544,-4229,-4676,368,-781,-5021,1848,1782,6531,2665,1510,5828,-6437,6963
,1260,49.74928945502505,-4073,-5180,336,3304,3592,-2580,2932,3640,2881,893,3413,5628,7386,1973
,1261,49.780557282797325,256,6039,727,6521,851,1696,-5668,1911,6547,-2619,7198,-7433,3616,-7497
,1262,49.810320200688864,-7835,2088,-5768,5145,690,-1813,2208,-6561,3764,3734,1835,-5424,-2038,7833
,1263,49.83819503187296,-348,3824,5693,-1390,5493,-6599,-989,5406,8059,-2255,4753,5305,410,-1565
,1264,49.86585304313391,1273,-4453,4172,2489,-315,-793,5249,1050,-4146,5176,4273,1108,-2928,1685
,1265,49.89418973924304,-5672,-4601,6650,-5861,6353,4472,-6769,-2614,2664,4180,-7530,-7882,-4363,4059
,1266,49.923546814714335,7883,-911,923,1700,-3306,-2301,-6952,-4371,-1260,-1106,-5969,-4821,-2663,5497
,1267,49.95122706391612,-1688,-1315,-5929,4107,-7539,-7621,-1334,-3557,7663,-3233,-1249,94,-6082,-2368
,1268,49.97973097223422,1741,-6842,-1251,-1166,977,7751,1385,2082,-1857,-7731,-5661,4507,6457,-7846
,1269,50.00868605415965,-4222,2877,-5889,1281,6396,1346,5750,-3450,2518,-300,2122,-656,-5700,104
,1270,50.040223730790906,5042,-5034,-5422,2509,3226,-7160,-7194,-8024,3830,-7943,7270,-7996,3803,3875
,1271,50.069290002420516,-1259,6516,2505,-2029,2011,2145,5273,-4558,2730,3006,-6620,7746,-1412,916
,1272,50.10224235421105,5987,-1237,-7139,4103,-1642,1515,1538,-5351,303,-3618,-1381,1873,-5316,-1543
,1273,50.132775902283065,1315,-7100,-3302,6142,2458,3169,-894,-6868,-393,6675,4600,-3595,-1708,249
,1274,50.16452526700497,-4121,-6417,5882,-7774,4993,-7606,-6536,3571,335,2625,-5333,-4578,2610,5547
,1275,50.19460250963716,-4271,6564,-6889,8058,-765,5820,-1990,-3102,280,5435,2412,-1831,2043,943
,1276,50.22464938892705,-1983,-4957,5966,-7948,795,-6936,1570,8006,8102,-844,-1597,-7766,2841,4713
,1277,50.25154917193606,2501,7998,-7908,1741,-3931,5710,4258,5142,7984,2338,5504,5258,3592,-2671
,1278,50.28362697393799,5260,2461,1205,-1136,-5866,6957,3651,-6721,-1599,5629,-6636,6353,5780,-7086
,1279,50.31429223904418,-4095,-4595,4979,4862,398,7893,-102,4825,5578,-2063,-6283,-945,-4855,7243
,1280,50.34424118586385,-6865,-2847,1163,-6849,-7717,6443,3687,-7549,-4543,-3949,-705,-2709,4452,-4626
,1281,50.37522761815403,-1537,2981,3201,-510,305,5556,1784,4472,3889,3832,5554,6966,7225,-3405
,1282,50.40266923714454,-5892,7894,-6696,5388,4000,8157,5126,-2973,-7748,3687,-2165,-2291,7028,3362
,1283,50.43369757940014,2569,2473,-4433,1575,-8062,2955,4134,6109,-4031,7223,3379,3984,5855,117
,1284,50.462491863907225,7508,6957,-3173,-3170,52,841,-1125,-1320,5401,-6585,-7548,5990,-4075,-5617
,1285,50.48982101023544,4710,2378,55,4399,-5661,-6517,1370,5989,-2055,-7114,-7530,445,-216,3862
,1286,50.519029262564224,-90,-7439,-6,-6012,6765,5941,-4608,-4808,1574,4376,5783,5890,1569,1072
,1287,50.55020300674066,-4509,1569,7483,-762,-2862,-2452,-7046,-594,-470,-2036,4880,-3548,7736,-2700
,1288,50.58136178307231,-6859,2145,-7254,3817,-6207,-7810,6620,5279,-4766,-2292,-6579,-5676,8039,-6602
,1289,50.608971041924505,-4735,-3058,-2317,-7822,2207,-5957,1876,4896,-3916,-2771,-834,-1131,3098,2481
,1290,50.636746657680256,-312,4077,7009,-453,841,-3722,174,6144,2645,-21,1476,-3198,-1938,3398
,1291,50.666090048264884,-2207,-4127,504,2708,464,7617,-4730,-2410,4001,2710,-2556,-1487,2319,3363
,1292,50.69501776041698,-2812,565,-4621,6908,5524,-729,1531,-367,-6704,8173,-3256,-5218,2466,-905
,1293,50.72551666861961,7172,-4790,2507,6089,-851,7701,-3359,6870,699,3800,1443,3529,765,-2044
,1294,50.75489256081008,-4066,-4965,1785,-250,-5431,-1351,-3955,3265,-2120,-3465,851,3620,-1811,-1232
,1295,50.78454343369202,-2311,2435,-3857,-1350,-7510,-2658,1939,-6530,7472,-7772,4733,4575,1952,-3340
,1296,50.81366914904809,5345,-6323,-6201,3615,-5120,4898,-4497,-447,4970,2319,8035,7250,1722,69
,1297,50.8432776843119,5024,552,1627,-3848,7235,-7149,1787,2034,8004,-3421,7621,5920,-1993,1939
,1298,50.86900912012166,1894,1188,-5036,-7610,5462,3809,-1230,7026,-5787,3705,-1585,3212,1439,4605
,1299,50.89829990942316,2440,-872,-4556,558,6508,-619,7469,-7370,-5698,632,-4123,-7639,3080,7185
,1300,50.927237457587545,-5870,-7147,7253,3726,6355,2999,-1663,813,2906,-7823,5460,7516,-2396,71
,1301,50.95668177421135,-6610,-2243,-1069,2815,-1771,-1231,2738,1695,532,4699,1707,-4403,-4165,-3947
,1302,50.98606194292889,-189,-772,7162,-4103,-1257,-4256,1928,340,7560,-2704,3699,6743,6545,919
,1303,51.018459201503966,-4451,-3811,-2626,-5911,-3127,-5534,-1199,3922,-1556,-4361,1052,2208,-5826,3760
,1304,51.0487943187193,-5863,-7582,6971,7977,5105,1363,4880,7616,-5751,-2406,-3964,-970,5642,1314
,1305,51.078779188366475,3957,4215,-6345,-3374,-2369,819,4384,4704,7653,1192,5359,-4679,1067,4530
,1306,51.10551475273548,-5639,1485,3285,3300,-8026,624,-4658,3246,-5471,-7317,-4413,432,7096,2681
,1307,51.135081378033874,-917,-3345,4404,5956,5461,-564,1418,-942,4624,-139,-2869,1348,-4680,4597
,1308,51.16805896133421,7505,5977,-1169,-6876,7132,4231,-1526,3432,-3709,-7190,3986,3014,1669,6618
,1309,51.19726293713591,-6599,2370,6205,-6933,2881,-8108,7773,1061,-5297,705,-1530,-103,-7294,4202
,1310,51.227646379107284,6622,5473,4330,7139,7074,-6008,-7079,949,-3975,-7682,3800,7243,-6793,2723
,1311,51.25598179225829,4820,-3352,-6420,-6378,-7375,-2639,2553,1276,4848,-5378,-2298,-1834,-3613,-7328
,1312,51.283882282604885,-7852,-4742,6384,-264,2119,-642,-4801,370,-4327,-4084,-4254,-7057,-2274,-4830
,1313,51.31056524569076,-1765,-226,-3295,5964,4476,4812,-1214,-4952,-2148,-3094,8097,1108,-3089,-5777
,1314,51.34215039177265,-1181,-4060,5768,-7866,1869,-5965,-2783,-7656,4844,-7718,1150,-6671,5165,3794
,1315,51.37018559272238,-1328,666,3790,-328,6271,-373,3352,7175,-5662,7449,6656,-2201,-2433,-2994
,1316,51.40208976772471,3789,1045,-3151,3243,7945,1599,-3602,-2376,6563,4023,4576,854,-5133,5450
,1317,51.432815759515485,-2116,-5681,-4671,-676,-7021,-2135,-553,4350,1332,4395,3911,-624,1587,-7339
,1318,51.46055630774915,-5823,-2342,-1219,-291,-910,7524,1527,5703,-7892,-3818,6406,5562,7634,-5190
,1319,51.48764938978235,4570,5940,-5944,-6470,5731,495,-6462,-2817,4928,-7515,-3085,1347,-6331,-6264
,1320,51.514381105276975,-2303,3665,1028,-6450,3897,2283,-1650,3899,6194,785,-1292,6518,4404,3830
,1321,51.54426333827415,2665,-6736,-801,-7006,7013,-1742,-983,1551,-1704,761,479,-1264,3075,402
,1322,51.57473701496699,5039,-7768,-6620,6714,-5448,6183,-3225,1657,2701,-3337,-3385,5030,-687,-7159
,1323,51.6048155405573,5942,-4347,-5610,-4647,-3035,-6607,131,-6624,-4594,-4804,881,8113,-7560,-1535
,1324,51.6336158122023,-8010,-4124,-3507,3559,-6791,2657,-3007,-5868,3421,-31,-5776,6229,-3986,2232
,1325,51.66091801640989,-467,8107,-6885,-1850,2335,7462,-1032,6589,-3046,6500,3508,-2345,-2049,-6381
,1326,51.68972128162385,6852,-4736,-7041,-2789,-5911,2371,-5168,-3290,-726,-4972,-6598,-944,-4041,3062
,1327,51.71827736357237,-3859,-5588,4413,-6222,-8106,-4175,8154,-2667,5031,5557,-277,-7592,-1883,6991
,1328,51.74953193411069,-7633,-5899,-3082,1446,5356,7213,-6031,-7773,-6031,-7196,2998,4264,7309,-4523
,1329,51.78150538885178,1709,6260,-4015,3044,-7411,3408,7004,5096,5085,-7458,6020,-6056,5356,8161
,1330,51.81055968620555,4560,-2625,5092,5332,-2841,209,6418,3292,4255,-2410,974,-990,3939,6925
,1331,51.842119173124935,7182,-6844,1496,-6538,1475,-5762,-7692,1143,-2483,-4992,8176,-6106,608,3302
,1332,51.87342848320993,-2369,-2613,-5565,5604,4312,7475,-4083,2167,7905,7456,-4880,-4799,2107,-2383
,1333,51.90336075157398,2109,5249,-395,-6744,-6222,-7768,4404,2381,6923,7152,749,-213,-6630,-8097
,1334,51.932994518347584,3715,-3105,1598,-2255,7931,6666,4024,1529,-1402,-2348,5266,1896,3617,6932
,1335,51.96348487349605,1247,-413,-3643,-1643,-8047,6383,-1771,-6494,-1180,-4697,-7959,4585,-470,5227
,1336,51.99304807757278,-5859,5302,-4393,1922,-2832,-5886,-3139,-3819,-8113,-5383,4148,-2853,-2450,-6431
,1337,52.02638317853731,6624,5342,-3353,-5483,-5975,2443,-4756,5649,6788,5561,-7537,-6034,6848,-5195
,1338,52.05556748231442,-2698,6185,4823,780,5839,-2949,-8043,5171,7151,-3698,-4381,-4682,3339,5339
,1339,52.083212663994125,3239,-7707,-5481,3710,4958,-220,1617,5512,197,940,-6652,7863,-7006,-3648
,1340,52.109749797506446,-1013,6247,1587,-3254,5504,8169,-5525,-2810,4253,-4524,2294,-4369,4161,241
,1341,52.136074815275414,-5754,6140,-7841,7274,3444,-2696,6789,918,7872,5840,-362,1343,1068,-6746
,1342,52.16658527010117,4245,-7801,6946,-5631,4703,-8123,6849,3163,2954,8147,-7131,-82,-5335,-4160
,1343,52.1964551011698,-46,-4491,-4373,-7187,-1341,-7735,-8081,3169,93,687,-7688,7395,-2257,-5496
,1344,52.22810482281065,7978,7015,-3431,2539,7695,-4128,947,-1155,-4338,940,-7289,-7500,-7519,-6685
,1345,52.25674215877377,3509,-1439,-5070,-4920,-4512,-1741,5009,-1695,-6721,4411,3850,-7891,6250,5879
,1346,52.2850993822129,-1830,7792,1005,2674,6041,4168,-6805,-6429,1811,-4745,8117,4670,-6246,-3381
,1347,52.312514486735495,-7369,-375,-7645,367,1442,5415,5778,-1336,6232,-2593,-8187,-6633,1492,5226
,1348,52.34199558149222,-6050,5090,4782,3391,-968,2319,3545,-3625,7655,-8010,3612,-623,6701,-2730
,1349,52.372693348204244,-3462,7384,1727,-5779,6016,6109,4471,5817,-3835,3311,80,-4595,-6142,3666
,1350,52.40236432076348,-4524,7112,-4181,2306,6201,-1360,5819,5530,3901,679,-5375,434,-3096,-2363
,1351,52.431490891424964,-3378,-4812,3539,3506,5684,7594,6813,4861,-331,-6532,1594,4018,-824,-3017
,1352,52.463350162892915,-5713,-4378,3117,-7169,-7730,5152,-4571,-1547,1138,-2637,-6636,-6281,4154,-6736
,1353,52.494003026070565,-4140,-7791,-716,5942,7868,404,4406,-8037,-7646,5493,3310,-6704,-7243,2695
,1354,52.52262881541055,1426,-424,-1064,-4180,-7728,-6874,1061,-4326,-1001,4653,-73,-7594,5583,5419
,1355,52.55154968511931,-5775,8189,5421,-1643,3946,-3883,1650,-1235,-7263,-4451,-5756,1464,3783,-4507
,1356,52.58288764793576,-7790,8000,-7310,-2262,-5226,-5897,-1208,5586,4866,3777,-6463,2559,5189,-7677
,1357,52.61484057534685,3946,7999,-7937,-2216,6783,-3197,-2455,-4876,3313,7317,3797,-279,-7656,-5150
,1358,52.64298012355742,2295,5760,-8156,-7298,-3390,-4759,8072,-7175,2062,-1039,3124,-8107,2850,6092
,1359,52.673147173258364,-3600,2123,-6793,8068,3399,5173,-2136,5919,-5526,-801,5288,-5078,52,-1455
,1360,52.701773817903764,-2290,760,-1771,3705,1741,268,-5040,-7818,5526,-4995,8057,-138,7641,-6926
,1361,52.72942926324847,7429,5709,2684,3042,-7934,-7688,-7957,-1862,8170,2958,3437,2180,8071,4166
,1362,52.75707145135921,-3365,-3265,-1288,1398,-1551,-166,2526,-2014,-1411,-3367,2613,4781,-771,1318
,1363,52.787177346722856,-4604,4183,-3266,-665,-5483,665,-1358,-658,3193,-6237,-4834,7166,7540,-768
,1364,52.81874239312745,-5189,1391,5989,6677,6579,-5598,945,-2717,-4818,-7548,4402,3314,-5945,-3988
,1365,52.84846254574815,3644,-2734,-4348,-5930,-4305,3009,-436,6596,-4393,-1766,3914,2462,3780,4013
,1366,52.87635020651349,7268,-2007,6405,1814,4245,2700,-1709,-3818,7010,2625,1880,7664,-5647,-7449
,1367,52.90290915031394,707,-595,-1604,8174,-3388,-5228,4354,4325,-3571,2637,2987,-1771,-3246,4071
,1368,52.93313607139405,4593,-6142,-808,1347,1375,6694,-5555,-7805,3366,4895,-5099,5380,4773,5314
,1369,52.95969843641617,-1959,4421,-3128,5761,7014,8128,3355,6150,5505,4562,-6771,5758,4524,1492
,1370,52.98961659224084,3964,4786,7326,-216,-2396,1921,1985,-871,-6587,415,-2687,5728,7799,-6888
,1371,53.01909811465027,-6905,-4993,-3098,-6102,-398,-5857,-498,5742,3871,-3477,-4073,-7245,-3579,1021
,1372,53.04929552769351,4895,-130,5862,-2629,-5067,7857,4800,6868,-2213,-2324,-8079,-2781,-5378,-281
,1373,53.08043377669515,2055,4232,7204,-2373,-533,4365,-2389,4698,2390,-4060,-2822,-5888,213,3035
,1374,53.1132180609713,6851,-4899,1021,7029,-5208,2384,6558,-1524,5952,1879,-1581,-2136,2595,7251
,1375,53.140534805370976,4798,7596,-5198,-4479,2783,7201,3752,6152,4179,4989,5575,2766,-327,-608
,1376,53.167089044991634,5302,8013,-5191,1839,-6694,2275,-6620,-3734,-991,-7057,6118,-6254,2516,-7979
,1377,53.19787918468867,4638,1797,-3949,605,6325,3302,-5766,675,6063,-366,6625,-2524,4562,-4202
,1378,53.22671153028679,1986,998,-5904,-2986,5167,763,-4077,-2875,8118,7530,5229,7592,3124,5570
